title,developer,url,published_date,price,genre,description,tags
Flame Balance,FFFHERO,https://fffhero.itch.io/flame-balance,26 April 2025 @ 14:25 UTC,,Puzzle,"Balance your fire, light the cauldrons, and survive the dark. Burn too fast... and fade away.",[]
Burgerpunk,chillhopper,https://chillhopper.itch.io/burgerpunk,26 April 2025 @ 14:25 UTC,,Action,Serve and defend in this fast-paced restaurant management and first-person shoot-em-up hybrid!,"['3D', 'Cyberpunk', 'First-Person', 'Food', 'FPS', 'Management', 'Singleplayer', 'Tower Defense']"
Balance Ma'atters,Leo Kuo,https://leokuo0724.itch.io/balance-maatters,26 April 2025 @ 14:23 UTC,,Card Game,,"['Minimalist', 'mythology', 'phaser', 'Roguelite', 'Vector']"
SplintaBrix,brainherd,https://brainherd.itch.io/splintabrix,26 April 2025 @ 14:23 UTC,,Action,"A fast-paced, brick breaking balancing act!",[]
deadly caverns,vidarljo,https://vidarljo.itch.io/deadlycaverns,26 April 2025 @ 14:19 UTC,,Platformer,this is an old one day unfinished project. I'm uploading it to see if uploading works.,[]
CATASTROPHE ç ´åç«,Run To The Bus Stop,https://run-tothebusstop.itch.io/catastrophe,26 April 2025 @ 14:18 UTC,,Platformer,Be the naughty cat who loves making a mess!,"['2D', 'Casual', 'Cats', 'Cute', 'Funny', 'Godot']"
Hypersensitive Chips,Waleedking,https://waleedking.itch.io/hypersensitive-chips,26 April 2025 @ 14:17 UTC,,Strategy,,[]
Gaslighted,sidux,https://sidux.itch.io/gaslighted,26 April 2025 @ 14:17 UTC,,Simulation,Gaslighted â A 2D satirical corporate survival game built in React + TypeScript,[]
The Entropy Simulator,BreezeCraft,https://breezecraft.itch.io/the-entropy-simulator,26 April 2025 @ 14:15 UTC,,Simulation,Balance the increasing entropy in your solar system!,"['Pixel Art', 'Singleplayer', 'Space']"
Ashes And Ascension,bluegarrett,https://bluegarrett.itch.io/ashesandascension,26 April 2025 @ 14:14 UTC,,,,[]
Yin and Yang,jmacjz,https://jmacjz.itch.io/yin-and-yang,26 April 2025 @ 14:13 UTC,,Platformer,,"['2D', 'Puzzle-Platformer']"
Candy Chevalier,Saench,https://saench.itch.io/candy-knight,26 April 2025 @ 14:12 UTC,,Adventure,,[]
Revolution!,xR3s1sT,https://xr3s1st.itch.io/revolution,,,Strategy,managment,[]
Luna Game Origins Demo And Luna Game X (Reupload),Dylan Hoctor,https://dylanhoctor.itch.io/luna-game-origins-demo-and-luna-game-x-reupload,26 April 2025 @ 14:08 UTC,,,,['Horror']
The Last Trail of Kings,Murrayy,https://murrayy.itch.io/the-last-trail-of-kings,26 April 2025 @ 14:05 UTC,,Action,"Join a pirateâs dark quest for the lost treasure of kings, hidden deep within a cursed dungeon of bones and secrets.","['Action-Adventure', 'Pirates', 'Singleplayer', 'Unreal Engine']"
TetRush,Bazitor,https://bazitor.itch.io/tetrush,26 April 2025 @ 14:04 UTC,,Puzzle,Tetris-like game with physics,[]
Fishing man,Picunstasa,https://picunstasa.itch.io/ribalka,26 April 2025 @ 14:02 UTC,$1,,You can fish in this game,"['2D', 'Pixel Art', 'Singleplayer']"
SCRAM!,calaverite,https://calaverite.itch.io/scram,26 April 2025 @ 14:01 UTC,,Simulation,Balance an out of control nuclear reaction as the world's handsomest (and most-stressed) nuclear engineer,['Bullet Hell']
High Up,TwelfthS,https://twelfths.itch.io/high-up,26 April 2025 @ 14:00 UTC,,,A short journey on a tightrope,"['No AI', 'Pixel Art', 'Singleplayer']"
The Floor is Bugs,GoemGames,https://goemgames.itch.io/the-floor-is-bugs,26 April 2025 @ 13:58 UTC,,Platformer,An icky twist on the floor is lava.,"['3D', 'Atmospheric', 'Creepy', 'Exploration', 'Horror', 'Singleplayer', 'Top-Down', 'Top down shooter']"
Steal & Run,EvilDeeds,https://evildeeds.itch.io/stealnrun,26 April 2025 @ 13:56 UTC,,Action,A minimalist top-down stealth game with dynamic enemies and simple controls. every move matters!,"['2D', 'chase', 'escape', 'maze', 'minimalistic', 'Pixel Art', 'Singleplayer', 'Stealth', 'Top-Down']"
Feathers of Truth,PronomicalArt,https://pronomicalart.itch.io/feathers-of-truth,26 April 2025 @ 13:56 UTC,,Adventure,Ash & Lantern Detective Agency,"['deduction', 'noire', 'Point & Click', 'Retro', 'social']"
Lootcycle Inc.,Omhet,https://omhet.itch.io/lootcycle,26 April 2025 @ 13:55 UTC,,Simulation,"Turn junk into treasure! Operate the clanky claw machine and craft loot for fame, fortune, and mild tetanus!","['Crafting', 'Fantasy', 'Loot', 'Management', 'Singleplayer']"
BaaLance,gamesJJ,https://gamesjj.itch.io/baalance,26 April 2025 @ 13:51 UTC,,Action,A competitive sheep jousting game where only the strongest and most skillful prevail.,"['2D', 'Arcade', 'Fantasy', 'Indie', 'Singleplayer']"
Quan Chi,Bajin,https://bajin.itch.io/quan-chi,,,Action,Balance your Kung Fu fighting skills to survive.,[]
Umbrella Warrior,DummyMakesGames,https://dummymakesgames.itch.io/umbrella-warrior,26 April 2025 @ 13:44 UTC,,Action,,"['2D', 'Arcade', 'Runner', 'Side Scroller', 'umbrella', 'Unity']"
FREE RUN,TapeGames,https://tapegames.itch.io/free-run,26 April 2025 @ 13:43 UTC,,Platformer,"2D platformer ""total wipeout"" style","['2D', 'Godot', 'Indie', 'My First Game Jam', 'No AI', 'Physics', 'Pixel Art', 'Short', 'Singleplayer']"
Escape Velocity,DrewSparksPatterson,https://drewsparkspatterson.itch.io/escape-velocity,26 April 2025 @ 13:43 UTC,,Survival,"Escape Velocity, Where the Sky is NOT the limit!","['2D', 'Arcade', 'Atmospheric', 'Indie', 'No AI', 'Short', 'Singleplayer', 'Sprites', 'Unity']"
Super Mario Bros.,Rilo,https://rilofox.itch.io/super-mario-bros,26 April 2025 @ 13:42 UTC,,Platformer,,"['2D', '8-Bit', 'NES (Nintendo Entertainment System)']"
BEN 10 XLR. 8_Sonic Drift,Doni king,https://doni-king.itch.io/xlr-8-sonic-drift,26 April 2025 @ 13:35 UTC,,,BEN 10 XLR. 8_Sonic Drift,"['2D', 'ben10']"
Equilibrium Inn: Between Heaven & Hell,IRISLI0224,https://irisli0224.itch.io/equilibrium-inn,26 April 2025 @ 13:34 UTC,,Visual Novel,"Strategy game with hotel management, dialogue choices, and character story collection","['Anime', 'Characters', 'Cute', 'Fantasy', 'Godot', 'Indie', 'No AI', 'Story Rich']"
The Chosen Kiwi - BUASIntake Playtest 1,KiwiDes,https://kiwides.itch.io/the-chosen-kiwiplaytest-v200,26 April 2025 @ 13:33 UTC,,Platformer,The Chosen Kiwi - Official Playtest  1 - BUAS D&P Intake,"['firstprojectever', 'Game Design', 'Singleplayer', 'Speedrun', 'Unreal Engine']"
Unstapler,Mark Goodwill,https://mark-goodwill.itch.io/unstapler,26 April 2025 @ 13:33 UTC,,Adventure,Balance-keeping game about work,"['No AI', 'Retro', 'Short']"
Struggling With Hunger,Pomegranarchy,https://pomegranarchy.itch.io/struggling-with-hunger,26 April 2025 @ 13:29 UTC,,Visual Novel,"A visual novel about being a newly turned vampire, figuring out how to get a meal that he doesn't want.","['LGBT', 'Vampire']"
Memory Match,InfinitByte Studios,https://infinitbytestudios.itch.io/memory-match,26 April 2025 @ 13:28 UTC,,Puzzle,"Flip, match, and race against time in this vibrant retro memory challenge!","['Arcade', 'brain-game', 'Casual', 'Colorful', 'Fast-Paced', 'match-game', 'memory', 'Pixel Art', 'Retro', 'Synthwave']"
Wizard Conundrum,DarkTotem,https://darktotem.itch.io/wizards-conundrum,26 April 2025 @ 13:27 UTC,,Puzzle,Classic take on the maze slider / teleporter puzzle,"['maze', 'Singleplayer', 'Wizards']"
Human x Spirit,Elis Immortelle,https://elis-immortelle.itch.io/human-x-spirit,26 April 2025 @ 13:22 UTC,,Adventure,Battle and recruit spirits for your pregnancy journey in this story-driven adventure.,"['Fantasy', 'No AI', 'pregnancy', 'RPG Maker MV', 'Story Rich']"
A day In the Life of a Distracted person,Yume_Nai,https://yume-nai.itch.io/a-day-in-the-life-of-a-distracted-person,26 April 2025 @ 13:19 UTC,,Platformer,,"['2D', 'Narrative', 'Pixel Art', 'Side Scroller']"
Kerobi [Demo],Hyungsu,https://hyungsu.itch.io/kerobi,26 April 2025 @ 13:18 UTC,,Strategy,,"['Anime', 'Cooking', 'Unity']"
Deaths Favor,PigeonMakesGames,https://pigeonmakesgames.itch.io/deaths-favor,26 April 2025 @ 13:17 UTC,,Visual Novel,quick demo about helping death make choices,"['Atmospheric', 'No AI', 'Short']"
Motion in Balance,Dabble Games,https://kirkclarke.itch.io/motion-in-balance,26 April 2025 @ 13:17 UTC,,Survival,,"['balance', 'dodge', 'mirror', 'Singleplayer', 'yinyang']"
H2UFO,MauriceJr,https://mauricejr.itch.io/h2ufo,,,Survival,"ÐÐ¾ÐºÐ°Ð¶Ð¸, ÐºÑÐ¾ Ð·Ð´ÐµÑÑ Ð³Ð»Ð°Ð²Ð½ÑÐ¹ Ð¸Ð½Ð¾Ð¿Ð»Ð°Ð½ÐµÑÐ½ÑÐ¹ ÑÐºÐ¾Ð»Ð¾Ð³!",[]
Echoes: an anthology,radiosity,https://radiosity01.itch.io/echoes,,,Interactive Fiction,"Three very different stories, three very different ways to play.",[]
Pepe Hop,NoiseToSeeYou,https://noisetoseeyou.itch.io/pepe-hop,26 April 2025 @ 13:09 UTC,,,,[]
Real Amboss Demolition(R.A.D),Moina<3,https://moina3.itch.io/real-amboss-demolitionrad,26 April 2025 @ 13:03 UTC,,Fighting,an Arcade fighting game where you take control of the body you have Bested in combat,"['2D', 'Godot', 'Gore', 'High Score', 'Indie', 'No AI', 'Pixel Art', 'Simple', 'Singleplayer']"
Trade War,FujiForm2023,https://fujiform2023.itch.io/trade-war,26 April 2025 @ 13:02 UTC,,Strategy,GameDevJS25's Submitted Project,"['Singleplayer', 'Turn-based']"
backroom monks,okzeydev,https://okzeydev.itch.io/backroom-monks,26 April 2025 @ 12:57 UTC,,,,[]
Real Amboss Demolition(R.A.D),Moina<3,https://moina3.itch.io/real-amboss-demolitionrad,,,Fighting,an Arcade fighting game where you take control of the body you have Bested in combat,[]
Trade War,FujiForm2023,https://fujiform2023.itch.io/trade-war,26 April 2025 @ 13:02 UTC,,Strategy,GameDevJS25's Submitted Project,"['Singleplayer', 'Turn-based']"
backroom monks,okzeydev,https://okzeydev.itch.io/backroom-monks,26 April 2025 @ 12:57 UTC,,,,[]
Idle Hands,raptor9999,https://raptor9999.itch.io/gamedevjs2025,26 April 2025 @ 12:55 UTC,,Strategy,Idle Progress RTS with balance mechanics,"['2D', 'Godot', 'html5', 'Idle', 'No AI', 'overhead', 'Pixel Art', 'progress', 'Real time strategy']"
PacBird - Pacman Remastered,melikeoe,https://melikeoe.itch.io/pacbird,26 April 2025 @ 12:54 UTC,,Action,PacBird chased by cats!,"['2D', 'Arcade', 'Colorful', 'pac-man', 'pacman', 'Pixel Art', 'Remake', 'Retro', 'Singleplayer', 'Unity']"
Naturactor: The Return to The Void,MazBG,https://mazbg.itch.io/naturactor-the-return-to-the-void,26 April 2025 @ 12:53 UTC,,Puzzle,Balance the 4 elements to avoid ecological disasters,"['Indie', 'No AI', 'Pixel Art', 'Singleplayer', 'Top-Down']"
Super shooter,Encoded games as omar khatib,https://encoded-games-okh.itch.io/super-shooter,26 April 2025 @ 12:52 UTC,,Shooter,Read the description,"['3D', 'First-Person', 'FPS', 'pass-the-game-challenge', 'Short', 'Singleplayer', 'Unity']"
Play the Balance,Codesti,https://codesti.itch.io/play-the-balance,26 April 2025 @ 12:49 UTC,,Puzzle,in this game you will make an old man happy by playing the arcades he created,[]
Treemino,lemuronmars,https://lemuronmars.itch.io/treemino,26 April 2025 @ 12:48 UTC,,Puzzle,"Create a tree out of shapes and colors, but remember to keep everything in balance!","['2D', 'Arcade', 'Casual', 'Cute', 'Indie', 'Minimalist', 'Physics', 'Relaxing']"
Dream Of Messiah,AeiaWang,https://aeiawang.itch.io/dream-of-messiah,26 April 2025 @ 12:47 UTC,,,,[]
Fragile Grounds,Dreec,https://dreec.itch.io/fragile-grounds,26 April 2025 @ 12:45 UTC,,Action,,"['2D', 'arena', 'Indie', 'Pixel Art', 'Short', 'skill', 'Top-Down']"
Zombie Sluggers,tomcruise7,https://tomcruise7.itch.io/zombie-slugger,26 April 2025 @ 12:40 UTC,,Action,Zombies in the finals! Can you AND your rival work together to make it through!?,"['2D', 'Horror', 'Spooky']"
Pair the circles,marco04,https://marco04.itch.io/pair-the-circles,26 April 2025 @ 12:40 UTC,,Puzzle,,[]
Definitely Not A Sinister Skull,Carl,https://casmonavid.itch.io/definitely-not-a-sinister-skull,26 April 2025 @ 12:39 UTC,,,Guys it's not sinister at all!,"['Horror', 'No AI', 'Short', 'Simple']"
Balancenado,JavaScripted,https://javascripted.itch.io/balancenado,,,,,[]
Cosmo Golf,Savuch,https://savuch.itch.io/cosmic-golf,26 April 2025 @ 12:33 UTC,,Sports,ITSJAM Gamejam submission by kojimonkey team,"['Golf', 'Pixel Art', 'Space']"
La ColecciÃ³n Virtual,CarlitvsDev,https://carlitvsdev.itch.io/la-coleccin-virtual,26 April 2025 @ 12:33 UTC,,,Completa la colecciÃ³n que te ha dejado tu abuelo antes de marcharse al otro barrio. Â¿SerÃ¡s capaz de honrar su muerte?,"['3D', 'collect', 'Roguelike']"
Broomba Battles,Pontax,https://pontax.itch.io/broomba-battles,26 April 2025 @ 12:28 UTC,,Fighting,Build & Destroy,"['Arena Shooter', 'Deck Building', 'Godot', 'Pixel Art', 'Robots', 'Top-Down']"
Fairground simulator,iamapersoninexistence,https://iamapersoninexistence.itch.io/fairground-simulator,,,Simulation,,[]
Mad Rollers,pontura,https://pontura.itch.io/mad-rollers,,,,A frantic collaborative multiplayer experience,[]
Tom & Jerry,Ayoota,https://ayoota.itch.io/tom-jerry,26 April 2025 @ 12:24 UTC,,Fighting,,"['2D', 'Singleplayer']"
Double Trouble Tower Defense,Champpeace,https://champpeace.itch.io/double-trouble-tower-defense,26 April 2025 @ 12:24 UTC,,Strategy,Quirky Tower Defense game about balancing your defenses!,"['2D', 'balanced', 'bloons', 'btd6', 'gamedevjs', 'Indie', 'No AI', 'Pixel Art', 'Singleplayer', 'Tower Defense']"
"Sprunki Phase 18 (UNOFFICIAL, CREATED BY ME)",SprunkiPhasesAndMods,https://sprunkiphasesandmods.itch.io/sprunki-phase-18-unofficial,26 April 2025 @ 12:23 UTC,,,,"['phase', 'Sprunki']"
Ball'in The Maze Goose-Chase Edtion,LukasTheDev,https://lukasthedev.itch.io/ballin-the-maze-goose-chase-edtion,26 April 2025 @ 12:19 UTC,,Puzzle,"This time, somebody is chasing you...",['Horror']
Far From Fall,Pedrodis,https://pedrodis.itch.io/far-from-fall,26 April 2025 @ 12:19 UTC,,Adventure,A determined hiker sets off to climb a windy mountain path.,"['Endless Runner', 'Forest', 'infinite-runner', 'Mountains', 'Pixel Art', 'Singleplayer', 'Top-Down']"
Blood Winter,americanspaceprince,https://americanspaceprince.itch.io/blood-winter,26 April 2025 @ 12:18 UTC,$5,,Gothic horror Boundless TTRPG,[]
Soul Ledger,IDFC studios,https://idfc-studios.itch.io/soul-ledger,26 April 2025 @ 12:16 UTC,,Card Game,,"['2D', 'Fantasy', 'Math', 'Singleplayer']"
BURDEN,Bronislaw,https://bronislaw.itch.io/burden,26 April 2025 @ 12:10 UTC,,Puzzle,Avoid the traps of the Chained Queen,"['Chess', 'Dark Fantasy', 'Dungeon Crawler', 'FPS', 'Gothic', 'Low-poly', 'PSX (PlayStation)', 'Turn-based']"
Balance FISH,Hope41,https://joachimford.itch.io/balance-fish,26 April 2025 @ 12:06 UTC,,Adventure,"Balance the grid, dive deep, and rescue the city! A puzzle adventure about balancing electricity.","['2D', 'Math', 'No AI']"
Asteroids,timtim021,https://timtim021.itch.io/asteroids-gamejam,,,Strategy,,[]
Backrooms: VHS,D4r33,https://d4r33.itch.io/the-backrooms,26 April 2025 @ 12:01 UTC,,Survival,Escape the Backrooms or be consumed by its darkness. Will you survive?,"['Dark', 'Monsters', 'Psychological Horror', 'Survival Horror']"
Circus Acts,rabbitpix,https://rabbitpix.itch.io/circus-acts,26 April 2025 @ 11:59 UTC,,Rhythm,A short rhythm game with some balancing circus animals,[]
Worker Run,tbahareh,https://tbahareh.itch.io/worker-run,26 April 2025 @ 11:58 UTC,,,SWPP Unity Assignment 2 : Platformer Game,[]
xfbbfdbd,KuWong,https://kuwong.itch.io/xfbbfdbd,26 April 2025 @ 11:56 UTC,,,,[]
crystals crystals,Graphtet,https://graphtet.itch.io/crystals-crystals,26 April 2025 @ 11:54 UTC,,Adventure,,"['3D', 'Difficult', 'First-Person', 'Godot', 'Horror', 'Liminal space', 'maze', 'Minimalist', 'Singleplayer']"
Mechblade,omarkaled,https://omarkaled.itch.io/mechblade,26 April 2025 @ 11:54 UTC,,Action,Defeat waves of enemies in this futuristic hack n' slash!,"['Futuristic', 'Hack and Slash', 'Mechs', 'Robots', 'Swords']"
xfbbfdbd,KuWong,https://kuwong.itch.io/xfbbfdbd,26 April 2025 @ 11:56 UTC,,,,[]
crystals crystals,Graphtet,https://graphtet.itch.io/crystals-crystals,26 April 2025 @ 11:54 UTC,,Adventure,,"['3D', 'Difficult', 'First-Person', 'Godot', 'Horror', 'Liminal space', 'maze', 'Minimalist', 'Singleplayer']"
Mechblade,omarkaled,https://omarkaled.itch.io/mechblade,26 April 2025 @ 11:54 UTC,,Action,Defeat waves of enemies in this futuristic hack n' slash!,"['Futuristic', 'Hack and Slash', 'Mechs', 'Robots', 'Swords']"
Frontline,sublevelgames,https://sublevelgames.itch.io/frontline,26 April 2025 @ 11:53 UTC,,Strategy,balance between supply and strategy,"['2D', 'battle', 'frontline', 'supply', 'War']"
DodgeGame,Bougame,https://bougame.itch.io/dodgegame,26 April 2025 @ 11:52 UTC,,,,"['dodge', 'dodgegame']"
Backrooms,Hugo_abeja400,https://hugo-abeja400.itch.io/backrooms,26 April 2025 @ 11:48 UTC,,Survival,,[]
Alien GBC Project,Ra66it,https://ra66it.itch.io/alien-gbc-project,26 April 2025 @ 11:48 UTC,,Survival,Horror survival in space,[]
Blast for Maths,VipeCollie,https://vipecollie.itch.io/blast-for-maths,26 April 2025 @ 11:47 UTC,,Educational,Jeu de tir et de calcul,['Math']
Light and Dark,lab36,https://nahuel36.itch.io/light-and-dark,,,Puzzle,,[]
Space Demolition,Daniil Efremenko,https://daniil-efremenko.itch.io/space-demolition,,,Shooter,,[]
The Cell,Adriano Silva,https://itrytomakegames.itch.io/the-cell,,$1.50,Adventure,A dark experience,[]
Cats n Castles,megamitts,https://megamitts.itch.io/cats-n-castles,26 April 2025 @ 11:36 UTC,,Platformer,A ZX Spectrum/C64 inspired one screen platformer.,"['2D', 'Cats', 'Commodore 64', 'Cute', 'kittens', 'Retro', 'Short', 'Singleplayer', 'ZX Spectrum']"
Stickman Suicide,EnStudio,https://enstudio.itch.io/stickman-suicide,26 April 2025 @ 11:34 UTC,,Simulation,A game of a stickman dying. Don't imitate game content.,"['2D', 'blood', 'bloody', 'Gore', 'kill', 'No AI', 'stickman', 'suicide']"
Rolling Dungeon,omarkaled,https://omarkaled.itch.io/rolling-dungeon,26 April 2025 @ 11:31 UTC,,Platformer,Digital Waifu Hunter,"['Comedy', 'Physics', 'Space', 'Unity']"
Partnership Dominoes,lizard,https://vsegal.itch.io/partnership-dominoes,26 April 2025 @ 11:25 UTC,,Puzzle,,"['Black and White', 'minigames', 'Minimalist', 'Two colors']"
Make A Pony!,Carl,https://casmonavid.itch.io/make-a-pony,26 April 2025 @ 11:25 UTC,,,Make your own pony!,"['dress-up', 'No AI', 'pony', 'Short', 'Simple']"
hero vs aliens,seif eldeen 422003,https://seif-eldeen-422003.itch.io/hero-vs-aliens,26 April 2025 @ 11:24 UTC,,,,[]
Terr's Gorilla Horror,HorrorMonkeGuy,https://jay-wat1.itch.io/terrs-gorilla-horror,26 April 2025 @ 11:23 UTC,,Survival,,[]
KatamariXsupermario,laviecestdelad,https://laviecestdelad.itch.io/katamarixsupermario,26 April 2025 @ 11:23 UTC,,,idk,[]
Bun Survived,Enieme,https://enieme.itch.io/bun-survived,26 April 2025 @ 11:18 UTC,,Puzzle,,"['Funny', 'Short', 'Singleplayer', 'storygame', 'Surreal']"
TOPPLE,Dallin TG,https://dallin-tg.itch.io/topple,26 April 2025 @ 11:16 UTC,,Puzzle,a small and fun Physics/Tetris game Built for the web/mobile/desktop,"['2D', 'Arcade', 'box2d', 'mobile', 'odin', 'Physics', 'Pixel Art', 'raylib', 'Singleplayer', 'Tetris']"
Papirophobia,nosleepoppy,https://nosleepoppy.itch.io/papirophobia,26 April 2025 @ 11:15 UTC,,,"Scared of paper, a crow must face his fear in a library.",[]
Big Spook,AverageGTAG9,https://averagegtag9.itch.io/big-spook,26 April 2025 @ 11:13 UTC,,,big scary copy,"['big', 'big-scary', 'big-scary-copy', 'fun', 'scary']"
You Must Build a Lighthouse (A CSS Game),ivorjetski,https://ivorjetski.itch.io/you-must-build-a-lighthouse,26 April 2025 @ 11:10 UTC,,Puzzle,,"['css', 'html']"
Rollypolis,raaaahman,https://raaaahman.itch.io/rollypolis,26 April 2025 @ 11:03 UTC,,Puzzle,Balance your city needs in this digital roll & write game.,"['Board Game', 'Dice', 'rollwrite']"
Emu Parade,Daniel Green,https://iamdanielgreen.itch.io/emu-parade,26 April 2025 @ 11:00 UTC,,Role Playing,"A slice-of-life role-playing game about conversations, community and making the world a nicer place.","['branching-dialogue', 'earthbound', 'fetch-quests', 'Narrative', 'No AI', 'Pixel Art', 'rubbish', 'Short', 'Slice Of Life']"
baldis basics plus with mods,matvey12v278,https://matvey12v278.itch.io/baldis-basics-plus-with-mods,26 April 2025 @ 10:59 UTC,,,,[]
Already Dead,01.Postmortem,https://01postmortem.itch.io/already-dead,26 April 2025 @ 10:52 UTC,,Puzzle,An text based 3d interactive story Game,"['3D', 'AI Generated', 'Pixel Art', 'Text based']"
Beneath the Buried Truth,Juhiro_Takashi,https://juhiro-takashi.itch.io/beneath-the-buried-truth,26 April 2025 @ 10:49 UTC,,Visual Novel,"""A nationâs future depends on the choices of its people.""","['death', 'drama', 'journaling', 'Mystery', 'Narrative', 'Text based', 'War']"
Challenge 1 - Plane,Sadewa084,https://sadewa084.itch.io/challenge-1-plane-programming,26 April 2025 @ 10:48 UTC,,,Tugas 1 Pengantar Game,[]
garten of ponpon hide and found,jonahboy75,https://jonahboy75.itch.io/garten-of-ponpon-hide-and-found,26 April 2025 @ 10:45 UTC,,,,[]
CubeNRun,Henry Bartl,https://henry-bartl.itch.io/cubenrun1,26 April 2025 @ 10:44 UTC,,,,"['2D', 'mrluchskurs', 'Parkour']"
Mindscape - Demo,VeryLancer,https://verylancer.itch.io/mindscape-demo,26 April 2025 @ 10:43 UTC,,Platformer,"Boy lost in memories, trying to find the way out","['2D', 'Singleplayer', 'Surreal']"
Survive Jack,peakr.io,https://peakrio.itch.io/survive-jack,26 April 2025 @ 10:41 UTC,,Survival,Use your crafting skill to survive,"['Crafting', 'Minecraft', 'Singleplayer']"
The truth behind the computer virus,Lapu_desu,https://lapu-desu.itch.io/thetruthbehindthecomputervirus,26 April 2025 @ 10:40 UTC,,Visual Novel,,"['Anime', 'Cute', 'Indie', 'Lesbian', 'Romance', 'TyranoBuilder', 'Yuri']"
Yinbound,generalharsh,https://generalharsh.itch.io/yinbound,26 April 2025 @ 10:37 UTC,,,A game of balance,[]
Survive Jack,peakr.io,https://peakrio.itch.io/survive-jack,,,Survival,Use your crafting skill to survive,[]
The truth behind the computer virus,Lapu_desu,https://lapu-desu.itch.io/thetruthbehindthecomputervirus,26 April 2025 @ 10:40 UTC,,Visual Novel,,"['Anime', 'Cute', 'Indie', 'Lesbian', 'Romance', 'TyranoBuilder', 'Yuri']"
Yinbound,generalharsh,https://generalharsh.itch.io/yinbound,26 April 2025 @ 10:37 UTC,,,A game of balance,[]
Home Sweet Home,aPrecious74,https://aprecious74.itch.io/home-sweet-home,26 April 2025 @ 10:32 UTC,,Adventure,Ready to fight for your home?,"['g4c', 'home-sweet-home', 'precious-agyei', 'student-challenge']"
The Soul's Balance,Anfray L.,https://appo08.itch.io/the-souls-balance,26 April 2025 @ 10:28 UTC,,Puzzle,Feel the weight of their lives,"['blocks', 'Indie', 'mythology', 'Narrative', 'No AI', 'Physics', 'Singleplayer', 'Story Rich', 'Voice Acting']"
PRISMYCK,Schnumn,https://schnumn.itch.io/prismyck,,,Puzzle,Ride the beams in this browser-based action puzzle game!,[]
ÐÐ»Ð°Ð´Ð¾ÐºÑÑÐ»,D'mon22,https://dmon22.itch.io/kladokril,26 April 2025 @ 10:21 UTC,,,ÐÑÑÐ°Ð½ÑÐ¹ ÑÐ²Ð¾Ñ Ð·Ð¾Ð»Ð¾ÑÐ¾ Ð¾Ñ Ð¶Ð°Ð´Ð½ÑÑ Ð»ÑÐ´Ð¸ÑÐµÐº! ÐÐ»ÐµÐ²Ð°ÑÑÑÑ Ð¾Ð³Ð½ÑÐ¼ ÑÐ°Ð·ÑÐµÑÐµÐ½Ð¾.,"['Dragons', 'Fantasy', 'Tower Defense']"
Alarm! Wake Up Simulator,Andy4593,https://andy4593.itch.io/alarm-sleep-simulator,,,,Clicker/Arcade,[]
The Pebble Awakening,RyuTatsukiSama,https://ryutatsukisama.itch.io/the-pebble-awakening,26 April 2025 @ 10:14 UTC,,Strategy,Slime vs Pebble RTS,"['No AI', 'pebble', 'Real time strategy', 'Slime', 'Top-Down']"
Finding Color Part 1 Demo,Pigpud,https://pigpud.itch.io/finding-color-part-1-demo,26 April 2025 @ 10:05 UTC,,Platformer,Explore Tribute City as you make your way to Dear Mayor.,"['2D', 'Exploration', 'finding-color', 'No AI', 'Pixel Art', 'Retro', 'Short', 'Story Rich']"
Fractal Flight,Source Code Sorcerer,https://sourcecodesorcerer.itch.io/fractal-flight,26 April 2025 @ 10:04 UTC,,Adventure,Gamedev.js Jam 2025: Balance,"['3D', 'Arcade', 'Casual', 'Exploration', 'Flying', 'High Score', 'infinite-runner', 'Low-poly', 'Singleplayer']"
Tranquility (Horror Game),KYARAT,https://kyarat-0912.itch.io/tranquility,26 April 2025 @ 10:02 UTC,,Adventure,Short Horror Game,"['2D', 'Creepy', 'Dark', 'darkness', 'game', 'Horror', 'scary', 'Short', 'Singleplayer']"
i don't know how to process change,f.lorui,https://florui.itch.io/i-dont-know-how-to-process-change,26 April 2025 @ 09:57 UTC,,,,"['2D', 'artgame', 'Experimental', 'Hand-drawn', 'Mental Health', 'Minimalist', 'Short', 'Simple', 'Singleplayer', 'Unity']"
Captain Blood,C64 Cracks,https://c64cracks.itch.io/captain-blood,26 April 2025 @ 09:54 UTC,,Strategy,Zafiro Software - 1988,"['Commodore 64', 'ere-informatique', 'jarre', 'jean-michel-jarre', 'zafiro-software']"
Racer sim v0.6,Dark Pixelz games,https://darkpixelz.itch.io/racer-sim-v06,,,Racing,Racer game.,[]
Aim Trainer,FillaBrona,https://fillabrona.itch.io/aim-trainer,26 April 2025 @ 09:43 UTC,,,,[]
WHACK-a-CUBE,b33p_07,https://b33p-07.itch.io/whack-a-cube,,,,Come collect cubes and points with Gomez !,[]
ModGame,KIPNA,https://kipna.itch.io/modgame,26 April 2025 @ 09:39 UTC,,,,[]
Work-Life Balance,Stiggstogg,https://stiggstogg.itch.io/balance,26 April 2025 @ 09:37 UTC,,,Can you juggle two mini-games simultaneously? Balance work tasks and daily life under time pressure!,"['2D', 'Casual', 'High Score', 'multitasking', 'phaser', 'Pixel Art', 'Singleplayer', 'time', 'webgame']"
